movieId,title,genres,year,clean_title
88235,"Guard, The (2011)",comedy|crime,2011,"Guard, The"
88267,Winnie the Pooh (2011),animation|children|comedy,2011,Winnie the Pooh
88272,"Woman, The (2011)",horror,2011,"Woman, The"
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",action|drama|war,1971,"New One-Armed Swordsman, The (Xin du bi dao)"
88345,Mike's New Car (2002),animation|comedy,2002,Mike's New Car
88356,"Smurfs, The (2011)",animation|children|comedy,2011,"Smurfs, The"
88405,Friends with Benefits (2011),comedy|romance,2011,Friends with Benefits
88448,Paper Birds (Pájaros de papel) (2010),comedy|drama,2010,Paper Birds (Pájaros de papel)
88515,Blitz (2011),action|crime|thriller,2011,Blitz
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",crime|drama|thriller,2010,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)"
88672,Our Idiot Brother (2011),comedy,2011,Our Idiot Brother
88697,SUBWAYStories: Tales from the Underground (1997),drama,1997,SUBWAYStories: Tales from the Underground
88699,Death Race 2 (2010),action|sci-fi|thriller,2010,Death Race 2
88744,Rise of the Planet of the Apes (2011),action|drama|sci-fi|thriller,2011,Rise of the Planet of the Apes
88746,Terri (2011),comedy,2011,Terri
88785,"Change-Up, The (2011)",comedy,2011,"Change-Up, The"
88810,"Help, The (2011)",drama,2011,"Help, The"
88812,30 Minutes or Less (2011),action|comedy|crime,2011,30 Minutes or Less
88911,My Afternoons with Margueritte (La tête en friche) (2010),comedy,2010,My Afternoons with Margueritte (La tête en friche)
88932,Final Destination 5 (2011),horror|thriller|imax,2011,Final Destination 5
88954,"Very Harold & Kumar 3D Christmas, A (2011)",comedy,2011,"Very Harold & Kumar 3D Christmas, A"
89028,Don't Be Afraid of the Dark (2010),horror|thriller,2010,Don't Be Afraid of the Dark
89030,Fright Night (2011),comedy|horror,2011,Fright Night
89039,Another Earth (2011),drama|romance|sci-fi,2011,Another Earth
89047,Hesher (2010),drama,2010,Hesher
89072,Stake Land (2010),horror,2010,Stake Land
89085,"Debt, The (2011)",drama|thriller,2011,"Debt, The"
89087,Colombiana (2011),action|adventure|drama|thriller,2011,Colombiana
89090,Bill Cunningham New York (2011),documentary,2011,Bill Cunningham New York
89118,"Skin I Live In, The (La piel que habito) (2011)",drama,2011,"Skin I Live In, The (La piel que habito)"
89190,Conan the Barbarian (2011),action|adventure|fantasy,2011,Conan the Barbarian
89208,Walled In (2009),horror|thriller,2009,Walled In
89281,Birdemic: Shock and Terror (2010),romance|thriller,2010,Birdemic: Shock and Terror
89305,"Inbetweeners Movie, The (2011)",adventure|comedy,2011,"Inbetweeners Movie, The"
89343,Red State (2011),action|crime|horror|thriller,2011,Red State
89386,Pearl Jam Twenty (2011),documentary|musical,2011,Pearl Jam Twenty
89388,I Don't Know How She Does It (2011),comedy,2011,I Don't Know How She Does It
89427,Shark Night 3D (2011),horror|thriller,2011,Shark Night 3D
89470,Contagion (2011),sci-fi|thriller|imax,2011,Contagion
89492,Moneyball (2011),drama,2011,Moneyball
89580,Neds (2010),drama,2010,Neds
89582,Cold Fish (Tsumetai nettaigyo) (2010),drama|thriller,2010,Cold Fish (Tsumetai nettaigyo)
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),adventure|animation|children,2011,Phineas and Ferb the Movie: Across the 2nd Dimension
89678,Northanger Abbey (2007),drama|romance,2007,Northanger Abbey
89745,"Avengers, The (2012)",action|adventure|sci-fi|imax,2012,"Avengers, The"
89753,Tinker Tailor Soldier Spy (2011),drama|film-noir|thriller,2011,Tinker Tailor Soldier Spy
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",drama,2011,"Separation, A (Jodaeiye Nader az Simin)"
89761,"Dangerous Method, A (2011)",drama|thriller,2011,"Dangerous Method, A"
89774,Warrior (2011),drama,2011,Warrior
89804,"Ides of March, The (2011)",drama,2011,"Ides of March, The"
89837,Kill List (2011),horror|mystery|thriller,2011,Kill List
89840,Killer Elite (2011),action|thriller,2011,Killer Elite
89862,Bellflower (2011),action|drama|romance,2011,Bellflower
89864,50/50 (2011),comedy|drama,2011,50/50
89898,Generation P (2011),comedy|drama|sci-fi,2011,Generation P
89904,The Artist (2011),comedy|drama|romance,2011,The Artist
89939,Gigi (1949),comedy,1949,Gigi
89945,BlinkyTM (2011),horror|sci-fi,2011,BlinkyTM
90057,Take Shelter (2011),drama,2011,Take Shelter
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),action|drama,1964,Three Outlaw Samurai (Sanbiki no samurai)
90245,Antonio Gaudí (1985),documentary,1985,Antonio Gaudí
90249,Real Steel (2011),action|drama|sci-fi|imax,2011,Real Steel
90343,Footloose (2011),comedy|drama|musical,2011,Footloose
90345,"Thing, The (2011)",horror|mystery|sci-fi|thriller,2011,"Thing, The"
90353,Beautiful Boy (2010),drama,2010,Beautiful Boy
90357,Tyrannosaur (2011),drama,2011,Tyrannosaur
90374,Martha Marcy May Marlene (2011),drama|thriller,2011,Martha Marcy May Marlene
90376,We Need to Talk About Kevin (2011),drama|thriller,2011,We Need to Talk About Kevin
90384,Behind Enemy Lines II: Axis of Evil (2006),action|thriller|war,2006,Behind Enemy Lines II: Axis of Evil
90403,"Three Musketeers, The (2011)",action|adventure,2011,"Three Musketeers, The"
90405,In Time (2011),crime|sci-fi|thriller,2011,In Time
90428,Margaret (2011),drama,2011,Margaret
90430,Carnage (2011),comedy|drama,2011,Carnage
90439,Margin Call (2011),drama|thriller,2011,Margin Call
90469,Paranormal Activity 3 (2011),horror,2011,Paranormal Activity 3
90471,Puncture (2011),drama,2011,Puncture
90522,Johnny English Reborn (2011),adventure|comedy|thriller,2011,Johnny English Reborn
90524,Abduction (2011),action|drama|mystery|thriller,2011,Abduction
90528,This Must Be the Place (2011),crime|drama|thriller,2011,This Must Be the Place
90531,Shame (2011),drama,2011,Shame
90576,What's Your Number? (2011),comedy|romance,2011,What's Your Number?
90600,Headhunters (Hodejegerne) (2011),action|crime|thriller,2011,Headhunters (Hodejegerne)
90603,Batman: Year One (2011),action|animation|crime,2011,Batman: Year One
90630,Miss Representation (2011),documentary,2011,Miss Representation
90647,Puss in Boots (2011),adventure|animation|comedy|fantasy|imax,2011,Puss in Boots
90717,Tower Heist (2011),action|comedy|crime,2011,Tower Heist
90719,J. Edgar (2011),drama,2011,J. Edgar
90738,"Double, The (2011)",action|crime|drama|mystery|thriller,2011,"Double, The"
90746,"Adventures of Tintin, The (2011)",action|animation|mystery|imax,2011,"Adventures of Tintin, The"
90769,Starsuckers (2009),documentary,2009,Starsuckers
90809,Tomboy (2011),drama,2011,Tomboy
90863,George Harrison: Living in the Material World (2011),documentary,2011,George Harrison: Living in the Material World
90866,Hugo (2011),children|drama|mystery,2011,Hugo
90888,Immortals (2011),action|drama|fantasy,2011,Immortals
90890,Jack and Jill (2011),comedy,2011,Jack and Jill
90943,Into the Abyss (2011),documentary,2011,Into the Abyss
90945,"Sign of Four, The (1987)",adventure|crime|drama,1987,"Sign of Four, The"
91077,"Descendants, The (2011)",comedy|drama,2011,"Descendants, The"
91079,Like Crazy (2011),drama|romance,2011,Like Crazy
91094,"Muppets, The (2011)",children|comedy|musical,2011,"Muppets, The"
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",adventure|drama|fantasy|romance,2011,"Twilight Saga: Breaking Dawn - Part 1, The"
91126,War Horse (2011),drama|war,2011,War Horse
91128,"Rum Diary, The (2011)",comedy|drama|thriller,2011,"Rum Diary, The"
91233,Lifted (2006),animation|comedy|sci-fi,2006,Lifted
91261,Hipsters (Stilyagi) (2008),drama|musical|romance,2008,Hipsters (Stilyagi)
91266,Another Cinderella Story (2008),children|comedy|musical|romance,2008,Another Cinderella Story
91273,Bunraku (2010),action|drama|fantasy,2010,Bunraku
91323,"Sitter, The (2011)",comedy,2011,"Sitter, The"
91325,Extremely Loud and Incredibly Close (2011),drama,2011,Extremely Loud and Incredibly Close
91337,Play the Game (2009),comedy|romance,2009,Play the Game
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),adventure|animation|children|comedy,1994,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens)
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),adventure|animation|children|comedy|fantasy,2006,Asterix and the Vikings (Astérix et les Vikings)
91386,Happy Feet Two (2011),animation|children|comedy|imax,2011,Happy Feet Two
91414,Arthur Christmas (2011),animation|children|comedy|drama,2011,Arthur Christmas
91470,Violet & Daisy (2011),action|drama,2011,Violet & Daisy
91483,Bullet to the Head (2012),action|crime|film-noir,2012,Bullet to the Head
91485,"Expendables 2, The (2012)",action|adventure,2012,"Expendables 2, The"
91488,"Snowman, The (1982)",animation|children|musical,1982,"Snowman, The"
91500,The Hunger Games (2012),action|adventure|drama|sci-fi|thriller,2012,The Hunger Games
91529,"Dark Knight Rises, The (2012)",action|adventure|crime|imax,2012,"Dark Knight Rises, The"
91535,"Bourne Legacy, The (2012)",action|adventure|drama|thriller|imax,2012,"Bourne Legacy, The"
91542,Sherlock Holmes: A Game of Shadows (2011),action|adventure|comedy|crime|mystery|thriller,2011,Sherlock Holmes: A Game of Shadows
91571,Coriolanus (2011),drama|thriller,2011,Coriolanus
91622,Young Adult (2011),comedy|drama,2011,Young Adult
91628,New Year's Eve (2011),comedy|romance,2011,New Year's Eve
91630,Mission: Impossible - Ghost Protocol (2011),action|adventure|thriller|imax,2011,Mission: Impossible - Ghost Protocol
91653,We Bought a Zoo (2011),comedy|drama,2011,We Bought a Zoo
91658,"Girl with the Dragon Tattoo, The (2011)",drama|thriller,2011,"Girl with the Dragon Tattoo, The"
91660,"Darkest Hour, The (2011)",action|horror|sci-fi|thriller,2011,"Darkest Hour, The"
91666,Last Holiday (1950),comedy|drama|romance,1950,Last Holiday
91671,Alvin and the Chipmunks: Chipwrecked (2011),animation|comedy,2011,Alvin and the Chipmunks: Chipwrecked
91688,Salvation Boulevard (2011),comedy|thriller,2011,Salvation Boulevard
91690,Friends with Kids (2011),comedy,2011,Friends with Kids
91784,Girl Walks Into a Bar (2011),comedy|drama|fantasy,2011,Girl Walks Into a Bar
91842,Contraband (2012),action|crime|drama|thriller,2012,Contraband
91860,"Way South, The (De weg naar het zuiden) (1981)",documentary,1981,"Way South, The (De weg naar het zuiden)"
91869,Being Elmo: A Puppeteer's Journey (2011),documentary,2011,Being Elmo: A Puppeteer's Journey
91873,Joyful Noise (2012),comedy|musical,2012,Joyful Noise
91890,"Iron Lady, The (2011)",drama,2011,"Iron Lady, The"
91935,Albatross (2011),drama,2011,Albatross
91947,"Revenant, The (2009)",comedy|horror,2009,"Revenant, The"
91974,Underworld: Awakening (2012),action|fantasy|horror|imax,2012,Underworld: Awakening
91976,"Grey, The (2012)",action|drama,2012,"Grey, The"
91978,Man on a Ledge (2012),crime|thriller,2012,Man on a Ledge
91981,Sacrifice (Zhao shi gu er) (2010),drama,2010,Sacrifice (Zhao shi gu er)
92008,Haywire (2011),action|thriller,2011,Haywire
92046,Contact High (2009),comedy,2009,Contact High
92048,"Whistleblower, The (2010)",drama|thriller,2010,"Whistleblower, The"
92094,Einstein and Eddington (2008),drama,2008,Einstein and Eddington
92192,Apollo 18 (2011),horror|sci-fi|thriller,2011,Apollo 18
92198,Seeking Justice (2011),action|drama|thriller,2011,Seeking Justice
92234,Red Tails (2012),action|adventure|drama|war,2012,Red Tails
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",drama|war,2011,"Flowers of War, The (Jin líng shí san chai)"
92259,Intouchables (2011),comedy|drama,2011,Intouchables
92264,One for the Money (2012),action|comedy|crime,2012,One for the Money
92309,"Innkeepers, The (2011)",horror|thriller,2011,"Innkeepers, The"
92348,Puss in Boots (Nagagutsu o haita neko) (1969),adventure|animation|children|comedy|fantasy|romance,1969,Puss in Boots (Nagagutsu o haita neko)
92391,Grave Encounters (2011),horror,2011,Grave Encounters
92420,Chronicle (2012),action|sci-fi|thriller,2012,Chronicle
92422,"Woman in Black, The (2012)",drama|horror|thriller,2012,"Woman in Black, The"
92427,Woman in Love (Rubbeldiekatz) (2011),comedy,2011,Woman in Love (Rubbeldiekatz)
92439,"Art of Getting By, The (2011)",drama|romance,2011,"Art of Getting By, The"
92475,All Watched Over by Machines of Loving Grace (2011),documentary,2011,All Watched Over by Machines of Loving Grace
92494,Dylan Moran: Monster (2004),comedy|documentary,2004,Dylan Moran: Monster
92507,Safe House (2012),action|crime|mystery|thriller,2012,Safe House
92509,"Vow, The (2012)",drama|romance,2012,"Vow, The"
92535,Louis C.K.: Live at the Beacon Theater (2011),comedy,2011,Louis C.K.: Live at the Beacon Theater
92637,Pitfall (Otoshiana) (1962),crime|drama|fantasy,1962,Pitfall (Otoshiana)
92643,Monsieur Lazhar (2011),children|comedy|drama,2011,Monsieur Lazhar
92665,"For a Good Time, Call... (2012)",comedy|drama|romance,2012,"For a Good Time, Call..."
92674,Janie Jones (2010),drama|musical,2010,Janie Jones
92681,Journey 2: The Mysterious Island (2012),action|adventure|comedy|sci-fi|imax,2012,Journey 2: The Mysterious Island
92694,Perfect Sense (2011),drama|romance|sci-fi,2011,Perfect Sense
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),children|fantasy,2001,Rollo and the Woods Sprite (Rölli ja metsänhenki)
92760,"Atomic Brain, The (1963)",horror|sci-fi,1963,"Atomic Brain, The"
92938,Ghost Rider: Spirit of Vengeance (2012),action|fantasy|thriller,2012,Ghost Rider: Spirit of Vengeance
92954,Prayers for Bobby (2009),drama,2009,Prayers for Bobby
93006,"Very Potter Musical, A (2009)",comedy|musical,2009,"Very Potter Musical, A"
93008,"Very Potter Sequel, A (2010)",comedy|musical,2010,"Very Potter Sequel, A"
93022,Miss Nobody (2010),comedy|crime,2010,Miss Nobody
93040,"Civil War, The (1990)",documentary|war,1990,"Civil War, The"
93114,Ro.Go.Pa.G. (1963),comedy|drama,1963,Ro.Go.Pa.G.
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",comedy,2010,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)"
93139,Mega Shark vs. Crocosaurus (2010),action|adventure|horror,2010,Mega Shark vs. Crocosaurus
93193,Red Hill (2010),crime|thriller|western,2010,Red Hill
93208,Mickey's The Prince and the Pauper (1990),animation|children,1990,Mickey's The Prince and the Pauper
93242,Gone (2012),drama|thriller,2012,Gone
93270,Project X (2012),comedy,2012,Project X
93272,Dr. Seuss' The Lorax (2012),animation|fantasy|musical|imax,2012,Dr. Seuss' The Lorax
93287,"Big Year, The (2011)",comedy,2011,"Big Year, The"
93297,Act of Valor (2012),action|thriller|war,2012,Act of Valor
93320,Trailer Park Boys (1999),comedy|crime,1999,Trailer Park Boys
93326,This Means War (2012),action|comedy|romance,2012,This Means War
93363,John Carter (2012),action|adventure|sci-fi|imax,2012,John Carter
93443,Goon (2011),comedy|drama,2011,Goon
93502,"Ledge, The (2011)",drama|thriller,2011,"Ledge, The"
93510,21 Jump Street (2012),action|comedy|crime,2012,21 Jump Street
93512,"Jeff, Who Lives at Home (2012)",comedy|drama,2012,"Jeff, Who Lives at Home"
93563,Lockout (2012),action|sci-fi|thriller,2012,Lockout
93598,"Snowtown (Snowtown Murders, The) (2011)",crime|drama|thriller,2011,"Snowtown (Snowtown Murders, The)"
93610,Space Battleship Yamato (2010),action|adventure|drama,2010,Space Battleship Yamato
93721,Jiro Dreams of Sushi (2011),documentary,2011,Jiro Dreams of Sushi
93723,Damsels in Distress (2011),comedy|romance,2011,Damsels in Distress
93740,Salmon Fishing in the Yemen (2011),comedy|drama|romance,2011,Salmon Fishing in the Yemen
93766,Wrath of the Titans (2012),action|adventure|fantasy|imax,2012,Wrath of the Titans
93790,Detachment (2011),drama,2011,Detachment
93805,Iron Sky (2012),action|comedy|sci-fi,2012,Iron Sky
93819,Absentia (2011),horror,2011,Absentia
93831,American Reunion (American Pie 4) (2012),comedy,2012,American Reunion (American Pie 4)
93838,The Raid: Redemption (2011),action|crime,2011,The Raid: Redemption
93840,"Cabin in the Woods, The (2012)",comedy|horror|sci-fi|thriller,2012,"Cabin in the Woods, The"
93855,God Bless America (2011),comedy|drama,2011,God Bless America
93980,"Three Stooges, The (2012)",comedy,2012,"Three Stooges, The"
93982,"Raven, The (2012)",mystery|thriller,2012,"Raven, The"
93988,North & South (2004),drama|romance,2004,North & South
94011,"Big Bang, The (2011)",action|thriller,2011,"Big Bang, The"
94015,Mirror Mirror (2012),adventure|comedy|fantasy,2012,Mirror Mirror
94018,Battleship (2012),action|sci-fi|thriller|imax,2012,Battleship
94070,"Best Exotic Marigold Hotel, The (2011)",comedy|drama,2011,"Best Exotic Marigold Hotel, The"
94122,Comic-Con Episode IV: A Fan's Hope (2011),documentary,2011,Comic-Con Episode IV: A Fan's Hope
94130,Bully (2011),documentary,2011,Bully
94150,Hysteria (2011),comedy|romance,2011,Hysteria
94160,Dante's Inferno: An Animated Epic (2010),action|animation|fantasy,2010,Dante's Inferno: An Animated Epic
94262,"Atomic Submarine, The (1959)",sci-fi|thriller,1959,"Atomic Submarine, The"
94266,"Five-Year Engagement, The (2012)",comedy|romance,2012,"Five-Year Engagement, The"
94323,Think Like a Man (2012),comedy,2012,Think Like a Man
94325,"Lucky One, The (2012)",drama,2012,"Lucky One, The"
94405,Safe (2012),action|crime|thriller,2012,Safe
94478,Dark Shadows (2012),comedy|horror|imax,2012,Dark Shadows
94494,96 Minutes (2011) ,drama|thriller,,96 Minutes
94503,"Decoy Bride, The (2011)",comedy|romance,2011,"Decoy Bride, The"
94661,Rocket Singh: Salesman of the Year (2009),comedy|drama,2009,Rocket Singh: Salesman of the Year
94677,"Dictator, The (2012)",comedy,2012,"Dictator, The"
94735,Walking with Monsters (2005),documentary,2005,Walking with Monsters
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),action|comedy|sci-fi|imax,2012,Men in Black III (M.III.B.) (M.I.B.³)
94780,Snow White and the Huntsman (2012),action|adventure|drama,2012,Snow White and the Huntsman
94799,Sound of My Voice (2011),drama|mystery|sci-fi,2011,Sound of My Voice
94810,Eva (2011),drama|fantasy|sci-fi,2011,Eva
94833,"Pirates! Band of Misfits, The (2012)",adventure|animation|children|comedy,2012,"Pirates! Band of Misfits, The"
94864,Prometheus (2012),action|horror|sci-fi|imax,2012,Prometheus
94867,"Pact, The (2012)",horror|mystery|thriller,2012,"Pact, The"
94896,Bernie (2011),comedy|crime|drama,2011,Bernie
94919,Inhale (2010),drama|thriller,2010,Inhale
94931,Take This Waltz (2011),drama|romance,2011,Take This Waltz
94953,Wanderlust (2012),comedy,2012,Wanderlust
94959,Moonrise Kingdom (2012),comedy|drama|romance,2012,Moonrise Kingdom
94985,Get the Gringo (2012),action|crime|drama|thriller,2012,Get the Gringo
95004,Superman/Doomsday (2007) ,action|animation,,Superman/Doomsday
95067,"Thousand Words, A (2012)",comedy|drama,2012,"Thousand Words, A"
95088,Safety Not Guaranteed (2012),comedy|drama,2012,Safety Not Guaranteed
95105,Madagascar 3: Europe's Most Wanted (2012),adventure|animation|children|comedy|imax,2012,Madagascar 3: Europe's Most Wanted
95135,Your Sister's Sister (2011),comedy|drama,2011,Your Sister's Sister
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),action|adventure|animation|children,1986,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu)
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),action|adventure|animation|children,1987,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime)
95149,Superman/Batman: Public Enemies (2009),action|animation|fantasy,2009,Superman/Batman: Public Enemies
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),action|adventure|animation|children,1988,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken)
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),action|adventure|animation|sci-fi|thriller,1990,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu)
95167,Brave (2012),action|adventure|animation|children,2012,Brave
95170,Beauty and the Beast: The Enchanted Christmas (1997),animation|children|fantasy|musical,1997,Beauty and the Beast: The Enchanted Christmas
95175,Front of the Class (2008),drama,2008,Front of the Class
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),action|adventure|animation|sci-fi,1990,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen)
95193,Pocahontas II: Journey to a New World (1998) ,adventure|animation|children,,Pocahontas II: Journey to a New World
95199,What to Expect When You're Expecting (2012),comedy|drama|romance,2012,What to Expect When You're Expecting
95201,To Rome with Love (2012),comedy,2012,To Rome with Love
95207,Abraham Lincoln: Vampire Hunter (2012),action|fantasy|horror|thriller,2012,Abraham Lincoln: Vampire Hunter
95218,First Position (2011),documentary,2011,First Position
95307,Rock of Ages (2012),comedy|drama|musical|imax,2012,Rock of Ages
95309,Seeking a Friend for the End of the World (2012),comedy|drama|romance,2012,Seeking a Friend for the End of the World
95311,Presto (2008),animation|children|comedy|fantasy,2008,Presto
95313,Jack-Jack Attack (2005),adventure|animation|children|comedy,2005,Jack-Jack Attack
95377,One Man Band (2005),animation|comedy|musical,2005,One Man Band
95441,Ted (2012),comedy|fantasy,2012,Ted
95449,Magic Mike (2012),drama|romance,2012,Magic Mike
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),action|adventure|animation,1992,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi)
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),action|adventure|animation,1991,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô)
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),action|adventure|animation,1992,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin)
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),action|adventure|animation,1993,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen)
95508,Cleanskin (2012),crime|drama|thriller,2012,Cleanskin
95510,"Amazing Spider-Man, The (2012)",action|adventure|sci-fi|imax,2012,"Amazing Spider-Man, The"
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),action|adventure|animation|fantasy,1993,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu)
95543,Ice Age 4: Continental Drift (2012),adventure|animation|comedy,2012,Ice Age 4: Continental Drift
95558,Beasts of the Southern Wild (2012),drama|fantasy,2012,Beasts of the Southern Wild
95583,Savages (2012),crime|drama|thriller,2012,Savages
95624,"Firm, The (2009)",drama,2009,"Firm, The"
95633,Spirit Camp (2009),horror,2009,Spirit Camp
95654,Geri's Game (1997),animation|children,1997,Geri's Game
95690,Some Guy Who Kills People (2011),comedy|thriller,2011,Some Guy Who Kills People
95717,Treasure Island (2012),adventure,2012,Treasure Island
95720,"Watch, The (2012)",comedy|sci-fi,2012,"Watch, The"
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",children|musical|mystery,1995,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper"
95744,2 Days in New York (2012),comedy,2012,2 Days in New York
95761,Killer Joe (2011),crime|thriller,2011,Killer Joe
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),action|adventure|animation,1994,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai)
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),action|adventure|animation,1994,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da)
95796,Anaconda: The Offspring (2008),action|horror|sci-fi|thriller,2008,Anaconda: The Offspring
95839,"Christmas Carol, A (1999)",drama|fantasy,1999,"Christmas Carol, A"
95843,Goodbye Charlie (1964),comedy|fantasy|romance,1964,Goodbye Charlie
95858,For the Birds (2000),animation|children|comedy,2000,For the Birds
95873,Ruby Sparks (2012),comedy|fantasy|romance,2012,Ruby Sparks
95875,Total Recall (2012),action|sci-fi|thriller,2012,Total Recall
95939,"Angels' Share, The (2012)",comedy|drama,2012,"Angels' Share, The"
95949,"Immature, The (Immaturi) (2011)",comedy,2011,"Immature, The (Immaturi)"
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),action|adventure|animation,1990,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi)
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),action|adventure|animation,1993,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu)
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),action|adventure|animation,1997,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû)
96020,Sidewalls (Medianeras) (2011),drama,2011,Sidewalls (Medianeras)
96079,Skyfall (2012),action|adventure|thriller|imax,2012,Skyfall
96084,Hands Over the City (Le mani sulla città) (1963),drama,1963,Hands Over the City (Le mani sulla città)
96110,"Campaign, The (2012)",comedy,2012,"Campaign, The"
96114,Brake (2012),crime|thriller,2012,Brake
96121,Hope Springs (2012),comedy|drama,2012,Hope Springs
96150,"Queen of Versailles, The (2012)",documentary,2012,"Queen of Versailles, The"
96281,ParaNorman (2012),adventure|animation|comedy,2012,ParaNorman
96283,Diary of a Wimpy Kid: Dog Days (2012),children|comedy,2012,Diary of a Wimpy Kid: Dog Days
96373,Broken (2012),drama,2012,Broken
96411,6 Days to Air: The Making of South Park (2011),documentary,2011,6 Days to Air: The Making of South Park
96417,Premium Rush (2012),action|thriller,2012,Premium Rush
96430,"Odd Life of Timothy Green, The (2012)",comedy|drama|fantasy,2012,"Odd Life of Timothy Green, The"
96432,Lawless (2012),crime|drama,2012,Lawless
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),comedy|horror,2012,Piranha 3DD (a.k.a. Piranha DD)
96471,Prime Suspect 3 (1993),crime|drama|mystery,1993,Prime Suspect 3
96488,Searching for Sugar Man (2012),documentary,2012,Searching for Sugar Man
96518,Prime Suspect 6: The Last Witness (2003),drama|thriller,2003,Prime Suspect 6: The Last Witness
96520,Prime Suspect: The Lost Child (1995),drama|mystery,1995,Prime Suspect: The Lost Child
96530,Conception (2011),comedy|romance,2011,Conception
96563,Paradise Lost 3: Purgatory (2011),documentary,2011,Paradise Lost 3: Purgatory
